x,y,z,kbn1
0.606268042854,6xpn1,9SoY0,333
-1.17359952211,QZ48O,ZN8s7,333
1.68320600692,lcZqG,vbjwY,333
-2.07545632309,7dNjt,2O1fU,333
-2.05365833982,vYKxg,UaEs6,333
-0.586321628664,OcBtz,pU5BO,333
1.70182373095,JyXZD,9irqy,333
-0.368396943671,ttoNG,Prq6v,333
0.125997872163,SV1ad,Fa6fr,333
-0.590922696876,x7c5I,bmzdD,333
1.46358251576,sBaoJ,NJYR4,333
0.410059261152,sCRtX,u3r76,333
2.13771422664,QZ48O,FnEg8,333
-1.26693043999,F2Sy9,fAi5S,333
-0.747535648621,akYR6,OX9Gc,333
0.666576670748,leNCT,x2pBX,333
-1.15955874872,JM3lU,rSVsy,333
1.47517795484,RL9CV,4whl2,333
0.709993607434,1m5Qu,Z7Zof,333
0.681270622243,Y3CIa,TPWGA,333
-1.038254822,hxn6r,XtUsN,333
0.0211378253038,sCRtX,R7Zuz,333
0.199260092899,Ak0UX,1ERbi,333
0.528065815424,JM3lU,f7taP,333
-0.737690179727,4qyDv,RyGLD,333
-0.0323963426136,6xpn1,dwboB,333
0.535526327628,fpVas,5viiH,333
-0.271224406307,aipp1,J734B,333
-1.37748019026,S19cV,MNiTG,333
-1.6155198957,Y3CIa,noBhv,333
-1.70104599045,QZ48O,MajXd,333
1.64906384652,dEIRn,V5peV,333
-1.1148758836,JE7ds,fVYMF,333
1.05704864722,wErgh,3gwJr,333
-0.279454851773,6xpn1,PzA5J,333
-0.538778565661,9brWJ,zL1Kt,333
-0.357890983077,juZqZ,Z9hUf,333
-0.562495733436,aK1fM,kyz1h,333
2.10326484257,WDdIQ,jv963,333
-1.36018036358,yym6b,KmVUI,333
0.753328367968,iAc40,asqsa,333
0.571063055508,219tH,rh4ZJ,333
0.667435858316,zYGBj,Lsqgp,333
-0.219214581204,1DdJN,6wiwo,333
-0.698993576042,PDUvj,lU2Zy,333
-0.383332650568,WDdIQ,xPDX7,333
-1.20337969554,7dNjt,bdIKl,333
0.428259169298,bbNP5,WiPPT,333
0.985660305528,5gvFn,AV0Qw,333
1.38631146362,fOKal,wYClO,333
0.682258935115,rLzni,O1dWR,333
-0.600330963212,SIIyH,VWRVO,333
0.114384773199,219tH,9KEa1,333
-0.124535258406,219tH,3xqhu,333
0.51274083223,akYR6,wscfX,333
1.35919093724,403al,Z0Twq,333
1.06160958907,9brWJ,ZM5ZD,333
1.46638148642,CKzGQ,e7R6f,333
2.06081224782,leNCT,pEx88,333
1.26314079355,UAYSd,drbWE,333
-0.101167972007,4qyDv,fzHua,333
-2.29780172507,4BO0K,0735k,333
-0.153370043074,x7c5I,mn5GZ,333
1.56822111102,dS9oG,ly8YA,333
-0.729921966542,BvNNl,iFxc9,333
0.774578587395,4qyDv,Hl3fE,333
-1.58036749619,4qyDv,dooGm,333
-0.844023710094,sBaoJ,6msab,333
-0.514440937149,ttoNG,szSdL,333
2.62874117706,WDdIQ,ZqxAd,333
-0.131083032732,Ey0dZ,BxPZ7,333
0.456129355846,UxGti,oVr83,333
-1.75276450776,BZJPs,4wIfF,333
0.161473876189,4BO0K,uxbZR,333
0.706425439565,UAYSd,qRlzh,333
-0.00542084585327,UJurY,amf2W,333
-0.240764807097,9brWJ,6UwsJ,333
0.88627514086,edTl8,tKijX,333
0.478136279238,wErgh,2hiuX,333
-1.22369333315,0dmK0,uEug9,333
-0.745735061419,aXYKI,SzYJU,333
1.6319378199,JYEDX,PC53K,333
0.568730118856,owCus,uhCkk,333
-0.748632998499,dS9oG,sdvj6,333
1.38201622718,JE7ds,wph8M,333
0.0121592146609,wn5Tl,3niV9,333
-0.219516329965,nWNvj,gmae5,333
-0.343525377068,9brWJ,l8xVm,333
-0.386093206228,OopuJ,saFSE,333
-0.540553928357,x1ZUu,GXeLO,333
-0.271883575885,MNxUy,QDBCz,333
0.109678799085,k0xJl,0x6iP,333
-0.889174098686,k0xJl,W5YZY,333
0.470668720489,wErgh,jKTYR,333
-0.515093026671,x1ZUu,JSYpk,333
-0.51037023289,hN9vH,Ojb9V,333
0.0365505212979,vYKxg,N9qux,333
-0.784221763543,vWXfP,hb4TE,333
-0.180309700982,2aMtU,hMJyb,333
-2.83846171609,x1ZUu,ZYUVj,333
0.293844790628,JaFfE,xrtdL,333
1.12695132577,RL9CV,4eaIV,333
-0.0878605514923,9cfLm,IJg5i,333
0.139095702505,MNxUy,5VYLS,333
0.359266808255,0dmK0,zI6v8,333
-0.833049874444,4BO0K,yeKY8,333
-0.092262461892,bbNP5,DmHkX,333
0.890465753939,UxGti,RTt6m,333
0.531924215818,k0xJl,7ir3w,333
1.59821498737,BoP6b,Xd3zf,333
-0.444457655889,OcBtz,tXh87,333
-0.255908066018,Q1WE7,nFSGF,333
0.800003456127,h4ypP,v6Lmo,333
-1.10418507415,akYR6,zzo4p,333
-0.546776582046,1IZE1,cAhsX,333
-2.0925469408,Ey0dZ,CyP3W,333
-1.04352918025,BoP6b,6wiwo,333
-1.60216508097,juZqZ,mSSOG,333
-0.960253917693,leNCT,Y78l4,333
-2.29917186956,hi9nf,lxbS7,333
-0.0355817250808,bbNP5,JlpyI,333
-0.700785044901,BvNNl,GtMH3,333
1.05194425102,sBaoJ,6fZ69,333
0.631139803913,k0xJl,dGWjQ,333
-0.00202081749614,QmMJw,mHW1U,333
-0.424535222681,PDUvj,dwGxI,333
0.326698103486,hi9nf,AXxAf,333
-0.254746276159,bj5GF,gPKDt,333
0.341633465808,nEy9c,rEkbj,333
-0.832504019237,vYKxg,4mi7w,333
2.60565105545,Uzq85,sGxqn,333
-0.588742634971,nEy9c,OnGQf,333
-0.513381420948,5gvFn,hnnAc,333
0.00325957983023,QZ48O,FBc1X,333
0.850639328647,Ak0UX,6j36d,333
0.575946518737,KkwRO,sGcMm,333
0.169541663245,MVD5b,ib0X0,333
0.415385929747,UxGti,H2R9s,333
-0.497549762259,jjPxd,jKVYC,333
-0.588096175818,zYGBj,Ihdil,333
0.918122882318,BvNNl,VfHQc,333
-0.582346986597,WzdN8,1Iw0a,333
-0.300952259819,4BO0K,yMqsz,333
1.11818690031,akYR6,hQvGo,333
0.773181074832,wn5Tl,yJzKj,333
-1.40997500786,Ey0dZ,3oY2I,333
0.465670324342,vYKxg,amf2W,333
0.412325217658,legeV,MT15I,333
0.209646027465,leNCT,37Jdh,333
0.979240530432,leNCT,LUAjO,333
1.42087505657,akYR6,gyI3O,333
0.261667583508,PDUvj,cLs74,333
-0.33420305242,BvNNl,qiiIC,333
0.857888412497,JM3lU,qNwlx,333
0.851533990707,legeV,w3UIQ,333
1.45206648657,9cfLm,vF39z,333
1.19748814136,sBaoJ,LgSfR,333
-0.367049543436,5gvFn,EtsID,333
2.0595753607,sO2pl,YShcm,333
0.0357218553843,UxGti,1NWTw,333
-0.292766349165,UJurY,aeHMP,333
-1.08849119504,fpVas,V1pY4,333
1.22725811866,h4ypP,0ialr,333
-0.053844655239,leNCT,q2CBG,333
-0.841293666618,4qyDv,BwURu,333
0.398940061007,sCRtX,UmjZs,333
-0.170986424071,1DdJN,sy8SK,333
-1.44670721709,BoP6b,sMxXG,333
-1.46999987039,RL9CV,uCg08,333
1.39883076299,OGK77,vhMzg,333
1.00598786462,juZqZ,W9mIZ,333
1.17729531357,dEIRn,AxKzD,333
-0.608229007233,OopuJ,hXnun,333
-1.05181135877,Q1WE7,UvFq0,333
-0.49635136305,rLzni,AgwOH,333
1.36725580671,jjPxd,sb0Mx,333
-1.54729804772,lOuk2,M21lO,333
-0.698775267859,x7c5I,Ng1Iz,333
-0.0260634320063,aXYKI,nCx1M,333
0.989718090501,PQ6F4,gKFOz,333
-0.927707407203,JyXZD,Z3yh3,333
-1.58481362185,fOKal,XVkga,333
-0.629023024682,5gvFn,Ngjq4,333
1.38184799201,sO2pl,rdmVF,333
0.930171817905,dS9oG,xnYj7,333
0.60772033041,yym6b,Hw8Sj,333
-0.387282505583,Ey0dZ,zySFx,333
0.937028558235,bj5GF,gkVjW,333
-0.714710729827,aipp1,PagC3,333
-0.544792739154,QZ48O,HWalC,333
0.235546560216,wErgh,kB5XX,333
-1.69648158741,FjkBT,NRjsu,333
1.01882657911,juZqZ,NEwkH,333
0.560036238378,nEy9c,1QXfb,333
0.101513496677,aXYKI,r6Tzd,333
1.68668874572,fOKal,GiiFU,333
0.535792530408,bj5GF,kZs9L,333
-0.618830429215,403al,iRc4p,333
-0.00509535842602,hxn6r,WwTDk,333
0.831284923062,0dmK0,f1Bt1,333
-0.392131567869,Ak0UX,4GXri,333
0.182084281485,ydsVd,iZ7Cd,333
-0.1318870039,i4BD7,3y9MW,333
0.0316172400725,4BO0K,X5jYH,333
0.8447916709,Y3CIa,ZV59r,333
-0.257488205841,aipp1,bi6NS,333
0.145200610433,x7c5I,yynMh,333
-1.92184951477,JM3lU,BtOP7,333
-1.13570688695,zYGBj,1zEFv,333
-0.896499236291,h4ypP,nZdbN,333
0.162800872662,Y3CIa,lc5AO,333
0.54136490674,JYEDX,Esct3,333
0.124547017236,1IZE1,Q1XAO,333
0.543845763209,JE7ds,XlfqO,333
0.083778410265,6R388,ml4JM,333
0.0918975481377,0dmK0,UNEtQ,333
-0.377470657287,WOitF,WYhOA,333
-0.685117547937,awqQK,hO4vL,333
-1.25306903652,Ey0dZ,cBB3K,333
0.166732683706,bbNP5,Db4gY,333
-0.266474214675,2aMtU,mKvle,333
0.313227626142,BoP6b,w8kEi,333
0.827481910108,S19cV,7BeHG,333
-0.448951235475,BoP6b,TY5Yw,333
-0.398178731525,leNCT,2GJY8,333
-0.0625949071386,k0xJl,2ISfV,333
-0.195871313924,Ey0dZ,G5Grn,333
0.38325628745,219tH,RRx9n,333
-0.980311791101,dEIRn,JE00j,333
-0.300617761357,QmMJw,oPZVk,333
-0.250379332111,leNCT,zW2lL,333
-1.09777663616,UAYSd,neri6,333
-1.62791207064,vWXfP,MBIRm,333
0.714050301301,owCus,2V9uB,333
0.134956980395,ttoNG,vHTbG,333
-0.744404796193,legeV,kfcoL,333
0.173847831916,6xpn1,CtdFw,333
-1.06258318105,BZJPs,d4MVf,333
-1.08038942387,wErgh,03oqi,333
0.229544776552,legeV,W5YZY,333
0.890297519028,ydsVd,32Pxo,333
-0.490125012051,Q1WE7,BkrF8,333
0.495665484033,edTl8,TnVkc,333
1.38879018081,legeV,JpQMM,333
1.51223852982,k0xJl,8p0S1,333
-0.314825840606,If1qi,Aaz9e,333
2.64252729159,h4ypP,i0Rtk,333
-1.36643808951,nEy9c,DhJLM,333
1.89470554054,bbNP5,ZKUy3,333
1.62744063703,rLzni,RjmQb,333
-0.482773156609,k0xJl,JTBI5,333
-0.78140968514,fOKal,tEuNq,333
-0.391174878678,lOuk2,dYB5D,333
0.742201375717,aXYKI,kr556,333
0.862331817391,legeV,5pVa4,333
-0.373059040924,BoP6b,RgUob,333
-0.00646386474202,BvNNl,wXqFW,333
1.10627974657,lOuk2,i1Kny,333
-0.636493969368,hxn6r,C1Yfb,333
0.333602469162,UJurY,cQuEd,333
0.750702044346,nWNvj,oQ1uO,333
-0.581232557942,fpVas,BmHeN,333
0.220886816023,Ey0dZ,letV2,333
-0.477631663552,BZJPs,EeRof,333
0.3205826945,bbNP5,9sxfk,333
1.59471005742,i4BD7,OvbFz,333
-1.91690657693,OGK77,UVV50,333
-0.252424780723,iAc40,FbDKX,333
-0.52479933437,1DdJN,ySntH,333
-0.5489158333,Ak0UX,o3fxQ,333
0.669690310795,PDUvj,GEmJj,333
0.756360360146,ydsVd,bNDXB,333
0.734699470048,ydsVd,EATx5,333
1.30404881165,F2Sy9,oZep4,333
0.838505946589,QmMJw,I0KQU,333
0.297499762184,4qyDv,Xf07f,333
-0.343442610902,BZJPs,mdqyG,333
1.28095818051,2aMtU,pY62l,333
-0.843356530559,JyXZD,RaaMX,333
0.202550821151,aipp1,moYId,333
-0.245311841887,ewJ6t,yH117,333
-0.0913400128526,OcBtz,vKfOX,333
-0.578370353246,SV1ad,A3A2w,333
0.372133775716,Ey0dZ,R4NyG,333
0.937422770563,bbNP5,1RbRp,333
0.696790637023,MNxUy,eegZg,333
-1.23478335404,juZqZ,cpaDv,333
0.635214031008,zYGBj,OhDJa,333
0.393502480764,6R388,NRlu7,333
-1.01773205533,If1qi,Z9efG,333
1.39959263595,JE7ds,tZ4sJ,333
0.176993627806,JyXZD,TrEJ6,333
-0.197188881817,hN9vH,8yLf6,333
-1.10401696146,MNxUy,OUD5M,333
1.86498268863,hN9vH,Y1LFG,333
1.24924285475,dEIRn,EJeu9,333
0.674865403496,aipp1,AevjT,333
0.908215869904,BZJPs,GcDM8,333
0.826600399084,i4BD7,D1Thd,333
-0.0496641809307,i4BD7,6aHkb,333
-1.47201245745,6R388,VfPC2,333
-1.22699872242,0dmK0,DYVEP,333
0.152299494497,yym6b,rkbfN,333
1.98280448746,h4ypP,r2HKe,333
0.219670923897,x7c5I,nJpH5,333
-1.66748365832,fOKal,V16Ou,333
-0.431906695375,CRrP6,bTZzs,333
0.657782640622,BoP6b,moIIm,333
-1.5951116892,9brWJ,0k48W,333
-0.41102235836,9brWJ,2YFgT,333
0.639280882141,F2Sy9,wq22D,333
-0.869165869138,Ak0UX,wAvK0,333
0.648668083902,h4ypP,8LQPO,333
0.00902585855583,WDdIQ,B6a0c,333
0.000580936417772,aXYKI,H0uif,333
1.51901073332,BZJPs,NQs2k,333
0.543790766345,HsrDu,FfZMK,333
0.930315953992,fOKal,TMVcd,333
-0.428475179015,JM3lU,3hclI,333
0.379681154241,awqQK,gXcIm,333
-0.756864045961,UJurY,uJxop,333
-2.32760372318,bj5GF,EdDu2,333
-1.09226579095,sBaoJ,XijBj,333
0.54712390122,bbNP5,jF1VB,333
1.65324578747,1IZE1,tufJf,333
1.58183970297,awqQK,WNgmM,333
-1.51356823339,aK1fM,VUBzH,333
-1.47531222407,BvNNl,Al4iC,333
0.556697664423,WOitF,e7Nqs,333
-0.501713302526,sBaoJ,uEpMC,333
-0.0216672640804,SIIyH,EjaQ3,333
-0.954679921629,owCus,vh5Y5,333
0.2029743799,sO2pl,wHeoU,333
-1.25892112122,HsrDu,yk5RL,333
0.522099597144,juZqZ,2mBqY,333
-1.94782159137,WDdIQ,Fikqf,333
-1.10592701496,ttoNG,Xy1ht,333
0.231933290013,4BO0K,mogsZ,333
1.50875441292,wErgh,Ewar6,333
-1.14136122547,O0rpe,qC7tf,333
-2.32771744355,bbNP5,ADFDL,333
-0.896018063905,ttoNG,WNJqL,333
0.171077316369,JYEDX,TtB3y,333
-0.656484023258,9brWJ,8w2Sa,333
1.02151793796,WOitF,9BBRW,333
0.573837586562,x1ZUu,iZrtc,333
-0.427490027889,1DdJN,ftip6,333
1.61705184895,4qyDv,szefE,333
1.26541343447,awqQK,HTqLD,333
-0.663606447282,ydsVd,MZNCf,333
-0.631998326661,bj5GF,JoDZ8,333
-1.35559844577,5gvFn,V3XuC,333
0.841099896756,9fxRG,yGlel,333
-0.37011366874,akYR6,Hc4qf,333
-0.842659829999,aXYKI,u84PH,333
0.169834185955,219tH,j2Ykn,333
-1.09253054481,WzdN8,hymqx,333
-0.75740308152,RL9CV,WHXHY,333
0.999328173256,1DdJN,ma8HA,333
-0.901134801105,ydsVd,dwL6Y,333
1.29305256025,UAYSd,a5wUo,333
1.9026203187,zYGBj,5vnLl,333
-0.668411953707,Ey0dZ,ILKPU,333
-0.224303288234,WDdIQ,QxyHw,333
0.308225323185,7dNjt,by1Ly,333
1.2722929219,WDdIQ,kvvJD,333
-0.718234047634,SIIyH,mpCM9,333
0.645938081932,403al,pU5BO,333
0.928019862868,zYGBj,r2v7c,333
-0.219634809584,wn5Tl,mc7aX,333
-0.492418931797,dEIRn,vjD8x,333
0.0764963860193,aK1fM,BJXim,333
-0.668944219016,wErgh,SEgkf,333
0.221624984374,HsrDu,JnAi8,333
-0.268579548471,RL9CV,uKcR4,333
1.08081606054,O0rpe,tUEcq,333
0.874948202245,hi9nf,XxIM2,333
0.0986222997974,HsrDu,CKRAe,333
-0.0298999834166,iAc40,iWnE0,333
0.260925366043,SIIyH,WTlqu,333
0.603772101967,ydsVd,2tzT5,333
1.88922411269,O0rpe,m9tIx,333
0.226184935437,6xpn1,h2kxM,333
0.721229861003,MNxUy,RNtUU,333
0.178130993047,1m5Qu,Xd3zf,333
1.52648658878,9brWJ,9f4x7,333
-0.990360288305,F2Sy9,dp9Kz,333
-0.341227947468,9brWJ,OQ82c,333
-1.52095900752,JE7ds,FJ8oc,333
0.84900211163,hxn6r,5vxMs,333
0.157090934345,bbNP5,pBKnR,333
-1.29106582691,O0rpe,zspXC,333
-1.67711100993,wErgh,Q2UxW,333
-0.232108238451,Q1WE7,BGzKF,333
0.392054694613,ydsVd,EteuQ,333
-0.673067063266,sTxbg,TPDWB,333
0.253221590622,h4ypP,uEe1m,333
0.371486069591,x7c5I,VGnoQ,333
0.425293639459,FjkBT,V6WWP,333
0.322504396099,WzdN8,Sc2fr,333
1.24018760939,BZJPs,72jJn,333
-0.901997507551,JaFfE,xPDX7,333
-0.784206551376,ydsVd,RN4Ex,333
0.0164964756946,owCus,BOKvv,333
-0.458991358041,JaFfE,m6mkq,333
-0.559076550198,h4ypP,DGF7k,333
0.821876380926,SV1ad,YsovV,333
2.36265661682,dEIRn,kqAMl,333
-0.560660886206,6R388,dAlQl,333
-0.390267864,UxGti,FVqaV,333
0.307240311736,UAYSd,MC7K3,333
0.886591427378,UJurY,gejhs,333
2.07410662943,leNCT,Z0Thp,333
1.03410221127,219tH,qanWw,333
-0.675119604709,403al,FMsnE,333
0.246414287988,JyXZD,NKD78,333
1.19779479565,9cfLm,FB5yL,333
0.0637868157371,7dNjt,SLlPf,333
-0.816906207266,akYR6,uEug9,333
-0.462861009039,zYGBj,jNLRB,333
0.442051217206,O0rpe,AmTbc,333
-1.05601065397,219tH,oNLeP,333
0.174572159481,UxGti,APphd,333
0.695946171308,aipp1,H0zu7,333
0.886222219053,WDdIQ,ZBlcJ,333
1.39522227277,JM3lU,5LgZk,333
-0.848134343815,k0xJl,saiXc,333
0.67570013927,1DdJN,kMcre,333
-0.701564933593,0dmK0,Wzqaa,333
-0.885786200844,2aMtU,qJ7mK,333
-1.34158162744,Ak0UX,S9Bta,333
0.512154676505,WDdIQ,YqYYj,333
0.0679386073312,WzdN8,1h2BX,333
-0.525907634039,WzdN8,vny8G,333
-0.0689010972594,1DdJN,7Nymj,333
-0.88985323008,Ak0UX,BtLjc,333
-0.65296764237,edTl8,h53l5,333
1.2721726036,x7c5I,m8PUa,333
-0.48616962832,lOuk2,3EB4M,333
1.70258746443,bbNP5,MSlKU,333
-1.11987515162,1IZE1,EWEsC,333
0.978868615132,h4ypP,ep6hx,333
0.276779371799,lcZqG,yJzKj,333
0.330626861342,hxn6r,2sZyS,333
0.490822245344,403al,FGWqG,333
-0.449164916627,219tH,zlhbL,333
-0.627276516476,MNxUy,lix4v,333
0.338778251399,2aMtU,EXRwb,333
-0.0471035143525,2aMtU,3FXEb,333
-0.444647993946,OopuJ,mEOrC,333
1.52380895705,1IZE1,UQ448,333
-1.85443269371,JYEDX,6fkyl,333
-0.399398812205,rLzni,Qnew0,333
1.08297935053,5gvFn,bRGc3,333
-1.72082618571,7dNjt,6oalj,333
-1.8549297061,aipp1,ZkQ3j,333
0.0564067990057,9fxRG,i0wzj,333
1.58341681614,hN9vH,2OtW4,333
-0.631814709258,UxGti,EwbjQ,333
0.631697325443,rLzni,DHkho,333
-0.116775319604,KkwRO,mk594,333
0.819518596085,JM3lU,MkX1b,333
-0.133553190763,CRrP6,HaQjz,333
1.29490874107,RL9CV,JKfzK,333
-0.822372453119,KkwRO,bp0qB,333
1.40596734593,SV1ad,ma0wG,333
-1.15040079386,vWXfP,LQXMW,333
-1.08863677834,OopuJ,Yg6yS,333
-0.801317616505,SIIyH,kkU1L,333
0.340189826418,sCRtX,hmWJN,333
-1.47458060321,edTl8,cZatR,333
1.64982228242,QZ48O,fz4Xb,333
-0.189095316243,bj5GF,7BeHG,333
-0.234877872288,nEy9c,YDUEr,333
0.983492504664,O0rpe,MeH8V,333
0.790299744941,S19cV,sMxXG,333
-1.06060529432,sTxbg,4W4Qu,333
-1.08496958961,Ak0UX,7RKje,333
-0.902605632199,aXYKI,4By9g,333
-0.964895785976,7dNjt,I4lHg,333
1.19251613766,edTl8,BTRr2,333
-0.122332648146,Uzq85,Ezji8,333
0.957386196323,1m5Qu,V2StX,333
0.531415399882,lcZqG,45AX8,333
-2.3026639802,If1qi,l60Af,333
-0.312839407872,zYGBj,fVV00,333
-1.19974128317,QmMJw,TKJyr,333
-0.271935079149,SIIyH,TnxFX,333
1.20936367477,HsrDu,qSQeO,333
0.598917897573,Q1WE7,m5vyx,333
-0.693406424149,1IZE1,xgwxb,333
1.14217731295,4BO0K,PteO3,333
-0.832417491522,OopuJ,uWvKD,333
-0.104560432579,QZ48O,fp1xs,333
-0.55839437145,legeV,yyYUG,333
-0.0199292294623,9brWJ,x4SO5,333
0.200029287545,k0xJl,88TRZ,333
2.10459425174,CRrP6,9KYcR,333
-0.574188897334,k0xJl,6wmqv,333
-1.80488547647,If1qi,FbN76,333
-1.11579380283,Q1WE7,9DJud,333
-0.531413859592,7dNjt,MSXX3,333
-1.71184186348,i4BD7,E857c,333
1.24344812589,aXYKI,ccmxv,333
0.224779996056,QZ48O,JmVWc,333
-1.38029994648,7dNjt,HkoYy,333
-0.768787160211,6R388,r861g,333
-0.21051089404,CRrP6,UtRCO,333
-0.396511687397,awqQK,ZKUy3,333
0.0945568434107,CKzGQ,YJZgb,333
-0.641261308435,QZ48O,Y2WRA,333
-1.31291516345,O0rpe,T9N0W,333
-1.20859087231,ttoNG,3YXSQ,333
-0.634260344687,awqQK,uFVh4,333
0.132882162164,nWNvj,AFo5t,333
-0.668514282045,1IZE1,TY5Yw,333
-0.620697364677,lcZqG,RJWbr,333
-0.127092904841,aXYKI,E54Xj,333
-0.303921920191,S19cV,SakDo,333
1.9129682229,lOuk2,YBZhT,333
-2.30703991547,x1ZUu,XRDPC,333
-1.24377348636,SIIyH,eIhZw,333
0.775528748178,JE7ds,B26zN,333
1.60088570848,lcZqG,UKUmB,333
-1.24544146403,CRrP6,5wt7C,333
-0.310193907834,ewJ6t,yCguP,333
1.05021972185,1DdJN,39cz9,333
-0.653353820971,CKzGQ,RhsFg,333
-1.30500961462,awqQK,Ab08g,333
-0.644440829187,bbNP5,r3pdQ,333
0.119162407235,jjPxd,FKFmm,333
2.0140940838,2aMtU,Q7qxq,333
-2.19179101325,CRrP6,dC6NE,333
-0.591900896661,juZqZ,XJeez,333
0.409994861238,juZqZ,O4aCF,333
-0.98384309868,sCRtX,qM4Ow,333
0.12644118035,OopuJ,Lu9gW,333
-0.0754730493605,UJurY,Kckcr,333
0.421836304344,KkwRO,YoKvu,333
1.29543293318,rLzni,p07fv,333
1.09582339612,awqQK,mwI8v,333
-0.875570198761,F2Sy9,9WOPx,333
-0.437649740619,Y3CIa,LId9Y,333
1.06321307158,sO2pl,Q65rL,333
-0.978672339305,sTxbg,vCWI9,333
0.674149408427,vWXfP,tuxQO,333
0.752301941137,bj5GF,slC1Z,333
-0.461105241165,MVD5b,76MaG,333
-0.077412052183,aXYKI,guxUq,333
1.6363740837,aXYKI,hzNoS,333
0.119044326891,2aMtU,bP4w2,333
0.37704197722,2aMtU,ebfSv,333
0.605245790597,WDdIQ,GE5Pu,333
0.70506119394,dS9oG,WMUvm,333
-1.7096158709,9brWJ,xpopX,333
-0.652148827613,aXYKI,7sGMF,333
1.76267479044,UxGti,p1Grn,333
-0.958000880628,fOKal,xinuN,333
0.165135305379,CRrP6,vO2yO,333
0.84180369979,4BO0K,DEJkU,333
-0.668711613015,Ak0UX,jvmF0,333
0.83666468226,F2Sy9,So1J4,333
0.896886018305,Ey0dZ,6Joqo,333
1.17357328892,lcZqG,TiCqu,333
0.289463838132,lcZqG,J1Pj2,333
-0.647742991946,9fxRG,bVvJx,333
0.825387585063,6xpn1,Y7iVW,333
0.619117686159,5gvFn,m71HA,333
-0.992837663614,0dmK0,sVjKB,333
0.284963008142,1IZE1,1YkMe,333
-1.14667542559,ttoNG,KIqK3,333
-0.882067778307,vYKxg,ZQYnK,333
-1.50279055078,1DdJN,59KAG,333
-0.515191040699,akYR6,GcDM8,333
0.774441791923,403al,dRrnW,333
-0.173532849438,O0rpe,xGrhh,333
0.20622170565,yym6b,jMkjL,333
-0.731066631993,owCus,amSu0,333
-1.70878302935,RL9CV,DdKSu,333
-0.124811510733,fOKal,tZ4sJ,333
0.663202471,ydsVd,uqLBx,333
-1.13578189743,BoP6b,71SZy,333
-0.0625388669181,sBaoJ,M9KOA,333
-0.742299579522,Ey0dZ,kBCeV,333
0.568666784446,2aMtU,iLFZd,333
0.834787116576,akYR6,w4pzi,333
0.975168976044,WzdN8,6Xyi4,333
-0.544580579646,hN9vH,lW21p,333
0.0851291728377,sO2pl,cpqkP,333
-1.04185918899,sTxbg,BO7Vx,333
2.19133605271,BZJPs,eA5wo,333
0.0126674175155,UJurY,chczU,333
-0.633692107905,Ak0UX,oJ0dQ,333
-0.0408716324216,OcBtz,NniTv,333
0.427901359283,1m5Qu,v5eTO,333
0.689615596653,aipp1,cSkKr,333
-0.210042863218,PQ6F4,l7QDm,333
0.971733030512,OGK77,Ll7zy,333
0.954511178714,k0xJl,UBv0S,333
0.668706954653,UJurY,kPZsX,333
0.657316859964,219tH,E2Sbi,333
-1.48087308251,WDdIQ,IqnC4,333
-1.80103084155,6R388,bfojv,333
0.581014141893,aK1fM,bnUr6,333
-0.273758188063,Q1WE7,DmsBU,333
-0.914924804092,sO2pl,zOKKK,333
0.677779392952,9cfLm,pZu0w,333
2.37141885167,sTxbg,B1jHq,333
0.338417640106,HsrDu,B3Coo,333
-0.822327635512,lOuk2,rhUKe,333
-0.812625063928,sBaoJ,wORgg,333
0.936680037585,HsrDu,sGxqn,333
2.17904882656,Ey0dZ,arsig,333
-0.474920954147,MVD5b,kQGC6,333
-0.957493090579,sTxbg,PzGiG,333
0.119554066376,x1ZUu,k2Yjl,333
-0.883752869559,HsrDu,woMmT,333
-1.58819942682,RL9CV,kdgBJ,333
1.92601165558,0dmK0,RyGke,333
-1.42485639408,vYKxg,fGmCk,333
-1.2056347382,PQ6F4,IHMWe,333
-0.346314387992,fpVas,jDEkM,333
0.0973143364473,Uzq85,wzf9O,333
-0.154865870868,yym6b,WTOaT,333
-0.370297801863,JE7ds,ZNKcr,333
0.253361958233,QZ48O,CCPk3,333
-1.01884963551,aipp1,wHMjf,333
0.451740348118,JyXZD,wnOkL,333
-0.24748816149,O0rpe,XiLqY,333
1.09956975484,4qyDv,xl6CI,333
-0.629457143197,403al,TSyBr,333
0.240468647921,0dmK0,mGJJ9,333
-1.95688424554,JE7ds,NbQsT,333
-0.0830029895464,juZqZ,EYtMS,333
1.05998213425,BvNNl,HUrSf,333
-0.0395191746477,hi9nf,icCTO,333
0.0681361865341,9fxRG,uT96H,333
0.301018080468,sO2pl,9Fpyr,333
0.554780412585,4qyDv,ocv6d,333
0.227666879067,5gvFn,chks8,333
-1.23814881791,7dNjt,YAlQb,333
1.57893634005,6xpn1,bfMFH,333
0.678011199405,4BO0K,1RUW0,333
0.97048285392,5gvFn,ZJ2qX,333
0.409178755893,fpVas,2z321,333
1.40788671417,PDUvj,QklFD,333
-2.1973965892,juZqZ,RK5Ud,333
-1.74055970922,PQ6F4,QYAQQ,333
-0.687890549363,HsrDu,OLzaA,333
0.218618304204,Y3CIa,5pVa4,333
-0.0231385769624,UJurY,MF5tk,333
-2.49624022738,hi9nf,YxgQV,333
-1.56756350705,6xpn1,WyzKD,333
-2.05613941604,hxn6r,Gr321,333
